Order ID,Product Name,Invoice date,City shipped,State,Sales quantity,Price per unit,Revenue,External commissions,Months
CA-2020-2795,Fisomol Syrup (100 ml),30-06-2020l,Uttarakhand,33,500.0,16500.0,8250000.0,9855.0,Feb
VA-2020-2796,Bonzyme Syrup (200 ml),10-09-2020,Surendranagar Dudhrej,Gujarat,173.0,310.0,53630.0,7140.0,Sep
CA-2020-2797,Fisomol Syrup (100 ml),18-10-2020,Tadepalligudem,Uttarakhand,156.0,500.0,78000.0,5808.0,Oct
CA-2020-2798,Fisomol Syrup (100 ml),15-07-2020,Tadepalligudem,Uttarakhand,183.0,500.0,91500.0,12665.0,Jul
VA-2020-2799,Bonzyme Syrup (200 ml),20-12-2020,Bhimavaram,Uttarakhand,11.0,310.0,3410.0,181.0,Dec
VA-2020-2800,Bonzyme Syrup (200 ml),21-07-2020,Bhimavaram,Uttarakhand,360.0,310.0,111600.0,5916.0,Jul
TA-2020-2801,Bisopyrin-SP Tablet (10X10 Alu-Alu),05-04-2020,Phagwara,Punjab,37.0,453.0,16761.0,3025.0,Apr
TA-2020-2802,Bisopyrin-SP Tablet (10X10 Alu-Alu),15-05-2020,Phagwara,Punjab,328.0,453.0,148584.0,5427.0,May
TA-2020-2803,Bisopyrin-SP Tablet (10X10 Alu-Alu),26-11-2020,Phagwara,Punjab,412.0,453.0,186636.0,14547.0,Nov
TA-2020-2804,Bisopyrin-SP Tablet (10X10 Alu-Alu),13-02-2020,Phagwara,Punjab,335.0,453.0,151755.0,13496.0,Feb
TA-2020-2805,Bisopyrin-SP Tablet (10X10 Alu-Alu),17-05-2020,Phagwara,Punjab,345.0,453.0,156285.0,889.0,May
CA-2020-2806,Fisomol Syrup (100 ml),16-10-2020,Mahbubnagar,Telangana,148.0,500.0,74000.0,1062.0,Oct
IN-2020-2807,Ceflo-200 Tablet (10x10 Alu-Alu),01-09-2020,Lucknow,Uttar Pradesh,127.0,243.0,30861.0,6100.0,Sep
IN-2020-2808,Ceflo-200 Tablet (10x10 Alu-Alu),22-02-2020,Lucknow,Uttar Pradesh,214.0,243.0,52002.0,2054.0,Feb
IN-2020-2809,Ceflo-200 Tablet (10x10 Alu-Alu),04-02-2020,Lucknow,Uttar Pradesh,172.0,243.0,41796.0,444.0,Feb
IN-2020-2810,Ceflo-200 Tablet (10x10 Alu-Alu),02-03-2020,Lucknow,Uttar Pradesh,445.0,243.0,108135.0,15801.0,Mar
IN-2020-2811,Ceflo-200 Tablet (10x10 Alu-Alu),25-06-2020,Lucknow,Uttar Pradesh,257.0,243.0,62451.0,3064.0,Jun
IN-2020-2812,Ceflo-200 Tablet (10x10 Alu-Alu),08-10-2020,Lucknow,Uttar Pradesh,278.0,243.0,67554.0,2911.0,Oct
CA-2020-2813,Fisomol Syrup (100 ml),03-06-2020,Jaunpur,Uttar Pradesh,259.0,500.0,129500.0,3650.0,Jun
IN-2020-2814,Ceflo-200 Tablet (10x10 Alu-Alu),17-08-2020,Guntakal,Uttarakhand,285.0,243.0,69255.0,2130.0,Aug
IN-2020-2815,Ceflo-200 Tablet (10x10 Alu-Alu),23-07-2020,Guntakal,Uttarakhand,393.0,243.0,95499.0,5516.0,Jul
IN-2020-2816,Ceflo-200 Tablet (10x10 Alu-Alu),17-02-2020,Srikakulam,Uttarakhand,416.0,243.0,101088.0,9195.0,Feb
IN-2020-2817,Ceflo-200 Tablet (10x10 Alu-Alu),06-01-2020,Lucknow,Uttar Pradesh,457.0,243.0,111051.0,2770.0,Jan
CA-2020-2818,Fisomol Syrup (100 ml),14-12-2020,Mahbubnagar,Telangana,473.0,500.0,236500.0,5733.0,Dec
IN-2020-2819,Ceflo-200 Tablet (10x10 Alu-Alu),10-11-2020,Udupi,Karnataka,172.0,243.0,41796.0,6377.0,Nov
IN-2020-2820,Ceflo-200 Tablet (10x10 Alu-Alu),01-03-2020,Haldia,West Bengal,447.0,243.0,108621.0,11127.0,Mar
IN-2020-2821,Ceflo-200 Tablet (10x10 Alu-Alu),23-05-2020,Bhimavaram,Uttarakhand,128.0,243.0,31104.0,855.0,May
CA-2020-2822,Fisomol Syrup (100 ml),21-01-2020,Bhimavaram,Uttarakhand,130.0,500.0,65000.0,12991.0,Jan
IN-2020-2823,Ceflo-200 Tablet (10x10 Alu-Alu),20-07-2020,Udupi,Karnataka,345.0,243.0,83835.0,1630.0,Jul
IN-2020-2824,Ceflo-200 Tablet (10x10 Alu-Alu),08-01-2020,Udupi,Karnataka,307.0,243.0,74601.0,13988.0,Jan
IN-2020-2825,Ceflo-200 Tablet (10x10 Alu-Alu),20-06-2020,Phagwara,Punjab,374.0,243.0,90882.0,5802.0,Jun
IN-2020-2826,Ceflo-200 Tablet (10x10 Alu-Alu),31-05-2020,Tadepalligudem,Uttarakhand,395.0,243.0,95985.0,2880.0,May
NE-2020-2827,Rasogril-Gold Capsule (10X10 blister),10-02-2020,Lucknow,Uttar Pradesh,311.0,451.0,140261.0,11843.0,Feb
NE-2020-2828,Rasogril-Gold Capsule (10X10 blister),14-03-2020,Lucknow,Uttar Pradesh,259.0,451.0,116809.0,15950.0,Mar
NE-2020-2829,Rasogril-Gold Capsule (10X10 blister),02-05-2020,Lucknow,Uttar Pradesh,428.0,451.0,193028.0,1541.0,May
NE-2020-2830,Rasogril-Gold Capsule (10X10 blister),28-12-2020,Lucknow,Uttar Pradesh,419.0,451.0,188969.0,9700.0,Dec
NE-2020-2831,Rasogril-Gold Capsule (10X10 blister),21-03-2020,Narasaraopet,Uttarakhand,418.0,451.0,188518.0,3028.0,Mar
NE-2020-2832,Rasogril-Gold Capsule (10X10 blister),03-09-2020,Vasco Da Gama,Goa,345.0,451.0,155595.0,7665.0,Sep
NE-2020-2833,Rasogril-Gold Capsule (10X10 blister),03-07-2020,Bhind,Madhya Pradesh,90.0,451.0,40590.0,1362.0,Jul
NE-2020-2834,Rasogril-Gold Capsule (10X10 blister),13-12-2020,Danapur,Bihar,160.0,451.0,72160.0,19.0,Dec
NE-2020-2835,Rasogril-Gold Capsule (10X10 blister),11-10-2020,Vasco Da Gama,Goa,268.0,451.0,120868.0,3099.0,Oct
NE-2020-2836,Rasogril-Gold Capsule (10X10 blister),29-11-2020,Gudivada,Uttarakhand,427.0,451.0,192577.0,10163.0,Nov
NE-2020-2837,Rasogril-Gold Capsule (10X10 blister),25-08-2020,Guntakal,Uttarakhand,85.0,451.0,38335.0,3930.0,Aug
NE-2020-2838,Rasogril-Gold Capsule (10X10 blister),14-02-2020,Guntakal,Uttarakhand,24.0,451.0,10824.0,261.0,Feb
NE-2020-2839,Rasogril-Gold Capsule (10X10 blister),04-12-2020,Guntakal,Uttarakhand,237.0,451.0,106887.0,139.0,Dec
NE-2020-2840,Rasogril-Gold Capsule (10X10 blister),31-03-2020,Srikakulam,Uttarakhand,272.0,451.0,122672.0,4856.0,Mar
NE-2020-2841,Rasogril-Gold Capsule (10X10 blister),12-07-2020,Gudivada,Uttarakhand,83.0,451.0,37433.0,3666.0,Jul
NE-2020-2842,Rasogril-Gold Capsule (10X10 blister),24-12-2020,Bhind,Madhya Pradesh,369.0,451.0,166419.0,3975.0,Dec
NE-2020-2843,Rasogril-Gold Capsule (10X10 blister),16-06-2020,Gudivada,Uttarakhand,259.0,451.0,116809.0,11541.0,Jun
NE-2020-2844,Rasogril-Gold Capsule (10X10 blister),10-03-2020,New Delhi,Delhi,453.0,451.0,204303.0,10659.0,Mar
NE-2020-2845,Rasogril-Gold Capsule (10X10 blister),08-11-2020,Haldia,West Bengal,1.0,451.0,451.0,72.0,Nov
NE-2020-2846,Rasogril-Gold Capsule (10X10 blister),12-09-2020,Hospet,Karnataka,302.0,451.0,136202.0,7808.0,Sep
NE-2020-2847,Rasogril-Gold Capsule (10X10 blister),27-03-2020,Hospet,Karnataka,149.0,451.0,67199.0,10766.0,Mar
CA-2020-2848,Fisomol Syrup (100 ml),11-12-2020,Lucknow,Uttar Pradesh,447.0,500.0,223500.0,10263.0,Dec
NE-2020-2849,Rasogril-Gold Capsule (10X10 blister),11-10-2020,Sultan Pur Majra,Delhi,178.0,451.0,80278.0,8713.0,Oct
NE-2020-2850,Rasogril-Gold Capsule (10X10 blister),01-07-2020,Phagwara,Punjab,299.0,451.0,134849.0,1301.0,Jul
NE-2020-2851,Rasogril-Gold Capsule (10X10 blister),05-08-2020,Phagwara,Punjab,286.0,451.0,128986.0,12261.0,Aug
NE-2020-2852,Rasogril-Gold Capsule (10X10 blister),27-04-2020,Phagwara,Punjab,218.0,451.0,98318.0,10959.0,Apr
NE-2020-2853,Rasogril-Gold Capsule (10X10 blister),25-12-2020,Phagwara,Punjab,301.0,451.0,135751.0,9279.0,Dec
NE-2020-2854,Rasogril-Gold Capsule (10X10 blister),16-06-2020,Adoni,Uttarakhand,249.0,451.0,112299.0,12736.0,Jun
VA-2020-2855,Bonzyme Syrup (200 ml),02-09-2020,Lucknow,Uttar Pradesh,346.0,310.0,107260.0,670.0,Sep
VA-2020-2856,Bonzyme Syrup (200 ml),17-07-2020,Lucknow,Uttar Pradesh,175.0,310.0,54250.0,2694.0,Jul
CA-2020-2857,Fisomol Syrup (100 ml),26-05-2020,Tadipatri,Uttarakhand,60.0,500.0,30000.0,4964.0,May
VA-2020-2858,Bonzyme Syrup (200 ml),21-08-2020,Guntakal,Uttarakhand,233.0,310.0,72230.0,9836.0,Aug
CA-2020-2859,Fisomol Syrup (100 ml),22-01-2020,Tadipatri,Uttarakhand,497.0,500.0,248500.0,10098.0,Jan
VA-2020-2860,Bonzyme Syrup (200 ml),04-02-2020,Chinsurah,West Bengal,29.0,310.0,8990.0,768.0,Feb
VA-2020-2861,Bonzyme Syrup (200 ml),26-11-2020,Chinsurah,West Bengal,129.0,310.0,39990.0,6227.0,Nov
CA-2020-2862,Fisomol Syrup (100 ml),18-01-2020,Tadipatri,Uttarakhand,165.0,500.0,82500.0,738.0,Jan
CA-2020-2863,Fisomol Syrup (100 ml),21-10-2020,Tadipatri,Uttarakhand,456.0,500.0,228000.0,6753.0,Oct
RA-2020-2864,Droke-F Tablet (10X10 Alu-Alu),21-10-2020,Lucknow,Uttar Pradesh,63.0,364.0,22932.0,4561.0,Oct
RA-2020-2865,Droke-F Tablet (10X10 Alu-Alu),21-03-2020,Lucknow,Uttar Pradesh,47.0,364.0,17108.0,2235.0,Mar
RA-2020-2866,Droke-F Tablet (10X10 Alu-Alu),08-12-2020,Lucknow,Uttar Pradesh,290.0,364.0,105560.0,16005.0,Dec
RA-2020-2867,Droke-F Tablet (10X10 Alu-Alu),07-07-2020,Lucknow,Uttar Pradesh,272.0,364.0,99008.0,5623.0,Jul
RA-2020-2868,Droke-F Tablet (10X10 Alu-Alu),14-12-2020,Lucknow,Uttar Pradesh,455.0,364.0,165620.0,9400.0,Dec
RA-2020-2869,Droke-F Tablet (10X10 Alu-Alu),19-03-2020,Lucknow,Uttar Pradesh,404.0,364.0,147056.0,9088.0,Mar
RA-2020-2870,Droke-F Tablet (10X10 Alu-Alu),21-11-2020,Lucknow,Uttar Pradesh,402.0,364.0,146328.0,6772.0,Nov
RA-2020-2871,Droke-F Tablet (10X10 Alu-Alu),15-06-2020,Lucknow,Uttar Pradesh,360.0,364.0,131040.0,14639.0,Jun
CA-2020-2872,Fisomol Syrup (100 ml),29-08-2020,Pudukkottai,Tamil Nadu,208.0,500.0,104000.0,14922.0,Aug
CA-2020-2873,Fisomol Syrup (100 ml),26-01-2020,Mahbubnagar,Telangana,370.0,500.0,185000.0,8727.0,Jan
AR-2020-2874,Avrid-NA Tablet (10X10 Strip ),06-11-2020,Lucknow,Uttar Pradesh,377.0,231.0,87087.0,8198.0,Nov
AR-2020-2875,Avrid-NA Tablet (10X10 Strip ),22-04-2020,Lucknow,Uttar Pradesh,490.0,231.0,113190.0,6955.0,Apr
AR-2020-2876,Avrid-NA Tablet (10X10 Strip ),03-05-2020,Lucknow,Uttar Pradesh,296.0,231.0,68376.0,10996.0,May
AR-2020-2877,Avrid-NA Tablet (10X10 Strip ),15-03-2020,Lucknow,Uttar Pradesh,116.0,231.0,26796.0,4547.0,Mar
AR-2020-2878,Avrid-NA Tablet (10X10 Strip ),22-10-2020,Lucknow,Uttar Pradesh,189.0,231.0,43659.0,5786.0,Oct
AR-2020-2879,Avrid-NA Tablet (10X10 Strip ),26-11-2020,Lucknow,Uttar Pradesh,474.0,231.0,109494.0,6443.0,Nov
AR-2020-2880,Avrid-NA Tablet (10X10 Strip ),09-06-2020,Lucknow,Uttar Pradesh,29.0,231.0,6699.0,91.0,Jun
AR-2020-2881,Avrid-NA Tablet (10X10 Strip ),22-11-2020,Lucknow,Uttar Pradesh,52.0,231.0,12012.0,1394.0,Nov
AR-2020-2882,Avrid-NA Tablet (10X10 Strip ),06-09-2020,Lucknow,Uttar Pradesh,274.0,231.0,63294.0,1609.0,Sep
AR-2020-2883,Avrid-NA Tablet (10X10 Strip ),14-01-2020,Lucknow,Uttar Pradesh,7.0,231.0,1617.0,66.0,Jan
AR-2020-2884,Avrid-NA Tablet (10X10 Strip ),13-06-2020,Lucknow,Uttar Pradesh,458.0,231.0,105798.0,427.0,Jun
AR-2020-2885,Avrid-NA Tablet (10X10 Strip ),01-08-2020,Lucknow,Uttar Pradesh,459.0,231.0,106029.0,1903.0,Aug
AR-2020-2886,Avrid-NA Tablet (10X10 Strip ),26-12-2020,Lucknow,Uttar Pradesh,76.0,231.0,17556.0,2529.0,Dec
AR-2020-2887,Avrid-NA Tablet (10X10 Strip ),20-06-2020,Bhimavaram,Uttarakhand,229.0,231.0,52899.0,5739.0,Jun
AR-2020-2888,Avrid-NA Tablet (10X10 Strip ),10-01-2020,Mahbubnagar,Telangana,215.0,231.0,49665.0,9498.0,Jan
AR-2020-2889,Avrid-NA Tablet (10X10 Strip ),05-03-2020,Mahbubnagar,Telangana,303.0,231.0,69993.0,12074.0,Mar
AR-2020-2890,Avrid-NA Tablet (10X10 Strip ),28-04-2020,Madhyamgram,West Bengal,459.0,231.0,106029.0,7386.0,Apr
AR-2020-2891,Avrid-NA Tablet (10X10 Strip ),14-04-2020,Bhimavaram,Uttarakhand,339.0,231.0,78309.0,1617.0,Apr
AR-2020-2892,Avrid-NA Tablet (10X10 Strip ),22-10-2020,Mahbubnagar,Telangana,493.0,231.0,113883.0,6181.0,Oct
AR-2020-2893,Avrid-NA Tablet (10X10 Strip ),19-08-2020,Vasco Da Gama,Goa,312.0,231.0,72072.0,12344.0,Aug
AR-2020-2894,Avrid-NA Tablet (10X10 Strip ),27-06-2020,Mahbubnagar,Telangana,216.0,231.0,49896.0,5678.0,Jun
AR-2020-2895,Avrid-NA Tablet (10X10 Strip ),28-07-2020,Udupi,Karnataka,345.0,231.0,79695.0,6835.0,Jul
AR-2020-2896,Avrid-NA Tablet (10X10 Strip ),06-05-2020,Mahbubnagar,Telangana,172.0,231.0,39732.0,2664.0,May
AR-2020-2897,Avrid-NA Tablet (10X10 Strip ),16-02-2020,Mahbubnagar,Telangana,83.0,231.0,19173.0,852.0,Feb
AR-2020-2898,Avrid-NA Tablet (10X10 Strip ),20-03-2020,Mahbubnagar,Telangana,287.0,231.0,66297.0,1944.0,Mar
AR-2020-2899,Avrid-NA Tablet (10X10 Strip ),12-11-2020,Mahbubnagar,Telangana,487.0,231.0,112497.0,2764.0,Nov
AR-2020-2900,Avrid-NA Tablet (10X10 Strip ),17-07-2020,Mahbubnagar,Telangana,338.0,231.0,78078.0,14360.0,Jul
AR-2020-2901,Avrid-NA Tablet (10X10 Strip ),03-11-2020,Dharmavaram,Uttarakhand,252.0,231.0,58212.0,9947.0,Nov
AR-2020-2902,Avrid-NA Tablet (10X10 Strip ),21-11-2020,Gudivada,Uttarakhand,281.0,231.0,64911.0,7859.0,Nov
AR-2020-2903,Avrid-NA Tablet (10X10 Strip ),15-04-2020,Gudivada,Uttarakhand,16.0,231.0,3696.0,671.0,Apr
AR-2020-2904,Avrid-NA Tablet (10X10 Strip ),30-09-2020,Mahbubnagar,Telangana,53.0,231.0,12243.0,103.0,Sep
AR-2020-2905,Avrid-NA Tablet (10X10 Strip ),10-02-2020,Mahbubnagar,Telangana,315.0,231.0,72765.0,13206.0,Feb
AR-2020-2906,Avrid-NA Tablet (10X10 Strip ),08-06-2020,Udupi,Karnataka,380.0,231.0,87780.0,4069.0,Jun
AR-2020-2907,Avrid-NA Tablet (10X10 Strip ),08-08-2020,New Delhi,Delhi,148.0,231.0,34188.0,2904.0,Aug
DE-2020-2908,Meflox 100 Suspension (60ml),15-08-2020,Lucknow,Uttar Pradesh,217.0,314.0,68138.0,7744.0,Aug
DE-2020-2909,Meflox 100 Suspension (60ml),08-04-2020,Lucknow,Uttar Pradesh,273.0,314.0,85722.0,10979.0,Apr
DE-2020-2910,Meflox 100 Suspension (60ml),22-05-2020,Lucknow,Uttar Pradesh,295.0,314.0,92630.0,3987.0,May
DE-2020-2911,Meflox 100 Suspension (60ml),02-01-2020,Lucknow,Uttar Pradesh,3.0,314.0,942.0,185.0,Jan
DE-2020-2912,Meflox 100 Suspension (60ml),02-02-2020,Lucknow,Uttar Pradesh,219.0,314.0,68766.0,13753.0,Feb
DE-2020-2913,Meflox 100 Suspension (60ml),23-01-2020,Lucknow,Uttar Pradesh,388.0,314.0,121832.0,1610.0,Jan
DE-2020-2914,Meflox 100 Suspension (60ml),05-12-2020,Lucknow,Uttar Pradesh,279.0,314.0,87606.0,8492.0,Dec
DE-2020-2915,Meflox 100 Suspension (60ml),18-03-2020,Lucknow,Uttar Pradesh,415.0,314.0,130310.0,15315.0,Mar
DE-2020-2916,Meflox 100 Suspension (60ml),18-03-2020,Lucknow,Uttar Pradesh,382.0,314.0,119948.0,283.0,Mar
DE-2020-2917,Meflox 100 Suspension (60ml),13-12-2020,Lucknow,Uttar Pradesh,280.0,314.0,87920.0,5204.0,Dec
DE-2020-2918,Meflox 100 Suspension (60ml),08-11-2020,Lucknow,Uttar Pradesh,180.0,314.0,56520.0,8758.0,Nov
DE-2020-2919,Meflox 100 Suspension (60ml),07-03-2020,Lucknow,Uttar Pradesh,19.0,314.0,5966.0,636.0,Mar
DE-2020-2920,Meflox 100 Suspension (60ml),20-01-2020,Lucknow,Uttar Pradesh,44.0,314.0,13816.0,1103.0,Jan
DE-2020-2921,Meflox 100 Suspension (60ml),27-03-2020,Lucknow,Uttar Pradesh,369.0,314.0,115866.0,4878.0,Mar
DE-2020-2922,Meflox 100 Suspension (60ml),21-05-2020,Lucknow,Uttar Pradesh,136.0,314.0,42704.0,7706.0,May
DE-2020-2923,Meflox 100 Suspension (60ml),27-04-2020,Lucknow,Uttar Pradesh,156.0,314.0,48984.0,1496.0,Apr
DE-2020-2924,Meflox 100 Suspension (60ml),17-06-2020,Mahbubnagar,Telangana,72.0,314.0,22608.0,1537.0,Jun
DE-2020-2925,Meflox 100 Suspension (60ml),14-02-2020,Mahbubnagar,Telangana,188.0,314.0,59032.0,1138.0,Feb
DE-2020-2926,Meflox 100 Suspension (60ml),06-06-2020,Mahbubnagar,Telangana,129.0,314.0,40506.0,42.0,Jun
DE-2020-2927,Meflox 100 Suspension (60ml),16-11-2020,Bhimavaram,Uttarakhand,311.0,314.0,97654.0,1860.0,Nov
DE-2020-2928,Meflox 100 Suspension (60ml),22-09-2020,Bhimavaram,Uttarakhand,306.0,314.0,96084.0,11869.0,Sep
DE-2020-2929,Meflox 100 Suspension (60ml),11-10-2020,Mahbubnagar,Telangana,273.0,314.0,85722.0,14188.0,Oct
DE-2020-2930,Meflox 100 Suspension (60ml),11-04-2020,Bhimavaram,Uttarakhand,287.0,314.0,90118.0,10430.0,Apr
DE-2020-2931,Meflox 100 Suspension (60ml),22-02-2020,Mahbubnagar,Telangana,130.0,314.0,40820.0,1804.0,Feb
DE-2020-2932,Meflox 100 Suspension (60ml),03-06-2020,Bhimavaram,Uttarakhand,255.0,314.0,80070.0,13982.0,Jun
DE-2020-2933,Meflox 100 Suspension (60ml),07-08-2020,Guntakal,Uttarakhand,169.0,314.0,53066.0,2859.0,Aug
DE-2020-2934,Meflox 100 Suspension (60ml),09-10-2020,Guntakal,Uttarakhand,457.0,314.0,143498.0,14495.0,Oct
DE-2020-2935,Meflox 100 Suspension (60ml),10-10-2020,Mahbubnagar,Telangana,50.0,314.0,15700.0,922.0,Oct
DE-2020-2936,Meflox 100 Suspension (60ml),10-07-2020,Mahbubnagar,Telangana,99.0,314.0,31086.0,2845.0,Jul
DE-2020-2937,Meflox 100 Suspension (60ml),14-09-2020,Mahbubnagar,Telangana,370.0,314.0,116180.0,12747.0,Sep
DE-2020-2938,Meflox 100 Suspension (60ml),20-09-2020,Tadipatri,Uttarakhand,270.0,314.0,84780.0,5830.0,Sep
DE-2020-2939,Meflox 100 Suspension (60ml),18-09-2020,Tadipatri,Uttarakhand,475.0,314.0,149150.0,13863.0,Sep
DE-2020-2940,Meflox 100 Suspension (60ml),01-09-2020,Amaravati,Uttarakhand,91.0,314.0,28574.0,1343.0,Sep
TA-2020-2941,Bonclav 625 Tablet (10X10 Strip ),19-04-2020,Surendranagar Dudhrej,Gujarat,468.0,266.0,124488.0,841.0,Apr
TA-2020-2942,Bonclav 625 Tablet (10X10 Strip ),18-01-2020,Surendranagar Dudhrej,Gujarat,252.0,266.0,67032.0,10494.0,Jan
AR-2020-2943,Avrid-NA Tablet (10X10 Strip ),20-12-2020,Mahbubnagar,Telangana,430.0,231.0,99330.0,6309.0,Dec
AR-2020-2944,Avrid-NA Tablet (10X10 Strip ),20-05-2020,Mahbubnagar,Telangana,109.0,231.0,25179.0,1354.0,May
EL-2020-2945,Frigate-M2 Tablet (10X15 Blister ),10-04-2020,Mahbubnagar,Telangana,282.0,250.0,70500.0,13728.0,Apr
EL-2020-2946,Frigate-M2 Tablet (10X15 Blister ),24-06-2020,New Delhi,Delhi,73.0,250.0,18250.0,669.0,Jun
EL-2020-2947,Frigate-M2 Tablet (10X15 Blister ),07-02-2020,Gudivada,Uttarakhand,356.0,250.0,89000.0,9065.0,Feb
UM-2020-2948,Jerocef-250 Tablet(10X1X10 Alu-Alu),19-05-2020,Lucknow,Uttar Pradesh,322.0,366.0,117852.0,14265.0,May
UM-2020-2949,Jerocef-250 Tablet(10X1X10 Alu-Alu),22-02-2020,Lucknow,Uttar Pradesh,311.0,366.0,113826.0,3169.0,Feb
UM-2020-2950,Jerocef-250 Tablet(10X1X10 Alu-Alu),09-03-2020,Lucknow,Uttar Pradesh,361.0,366.0,132126.0,3673.0,Mar
UM-2020-2951,Jerocef-250 Tablet(10X1X10 Alu-Alu),28-10-2020,Lucknow,Uttar Pradesh,121.0,366.0,44286.0,6629.0,Oct
UM-2020-2952,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-08-2020,Lucknow,Uttar Pradesh,447.0,366.0,163602.0,12015.0,Aug
UM-2020-2953,Jerocef-250 Tablet(10X1X10 Alu-Alu),02-02-2020,Lucknow,Uttar Pradesh,456.0,366.0,166896.0,8840.0,Feb
UM-2020-2954,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-02-2020,Lucknow,Uttar Pradesh,338.0,366.0,123708.0,11734.0,Feb
UM-2020-2955,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-11-2020,Lucknow,Uttar Pradesh,411.0,366.0,150426.0,8206.0,Nov
UM-2020-2956,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-01-2020,Lucknow,Uttar Pradesh,327.0,366.0,119682.0,5416.0,Jan
UM-2020-2957,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-12-2020,Lucknow,Uttar Pradesh,316.0,366.0,115656.0,12805.0,Dec
UM-2020-2958,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-11-2020,Lucknow,Uttar Pradesh,306.0,366.0,111996.0,5939.0,Nov
UM-2020-2959,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-04-2020,Lucknow,Uttar Pradesh,456.0,366.0,166896.0,44.0,Apr
UM-2020-2960,Jerocef-250 Tablet(10X1X10 Alu-Alu),22-09-2020,Udupi,Karnataka,335.0,366.0,122610.0,7492.0,Sep
CA-2020-2961,Fisomol Syrup (100 ml),15-10-2020,Bhimavaram,Uttarakhand,434.0,500.0,217000.0,5792.0,Oct
UM-2020-2962,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-08-2020,Hazaribagh,Jharkhand,370.0,366.0,135420.0,5321.0,Aug
UM-2020-2963,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-02-2020,Gudivada,Uttarakhand,419.0,366.0,153354.0,3166.0,Feb
CA-2020-2964,Fisomol Syrup (100 ml),25-05-2020,Tadipatri,Uttarakhand,350.0,500.0,175000.0,6160.0,May
UM-2020-2965,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-11-2020,Lucknow,Uttar Pradesh,3.0,366.0,1098.0,47.0,Nov
UM-2020-2966,Jerocef-250 Tablet(10X1X10 Alu-Alu),23-02-2020,Lucknow,Uttar Pradesh,457.0,366.0,167262.0,5705.0,Feb
UM-2020-2967,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-03-2020,Lucknow,Uttar Pradesh,303.0,366.0,110898.0,2155.0,Mar
UM-2020-2968,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-05-2020,Lucknow,Uttar Pradesh,280.0,366.0,102480.0,16037.0,May
UM-2020-2969,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-03-2020,Lucknow,Uttar Pradesh,73.0,366.0,26718.0,3325.0,Mar
UM-2020-2970,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-11-2020,Lucknow,Uttar Pradesh,260.0,366.0,95160.0,13616.0,Nov
UM-2020-2971,Jerocef-250 Tablet(10X1X10 Alu-Alu),23-05-2020,Lucknow,Uttar Pradesh,295.0,366.0,107970.0,8633.0,May
UM-2020-2972,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-01-2020,Lucknow,Uttar Pradesh,457.0,366.0,167262.0,11582.0,Jan
UM-2020-2973,Jerocef-250 Tablet(10X1X10 Alu-Alu),28-12-2020,Lucknow,Uttar Pradesh,121.0,366.0,44286.0,2649.0,Dec
UM-2020-2974,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-05-2020,Lucknow,Uttar Pradesh,21.0,366.0,7686.0,1120.0,May
UM-2020-2975,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-10-2020,Lucknow,Uttar Pradesh,304.0,366.0,111264.0,558.0,Oct
UM-2020-2976,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-03-2020,Lucknow,Uttar Pradesh,452.0,366.0,165432.0,9300.0,Mar
UM-2020-2977,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-08-2020,Lucknow,Uttar Pradesh,294.0,366.0,107604.0,14849.0,Aug
UM-2020-2978,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-05-2020,Lucknow,Uttar Pradesh,252.0,366.0,92232.0,3592.0,May
UM-2020-2979,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-09-2020,Lucknow,Uttar Pradesh,313.0,366.0,114558.0,14452.0,Sep
UM-2020-2980,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-05-2020,Lucknow,Uttar Pradesh,215.0,366.0,78690.0,11301.0,May
UM-2020-2981,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-07-2020,Lucknow,Uttar Pradesh,168.0,366.0,61488.0,3703.0,Jul
UM-2020-2982,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-11-2020,Lucknow,Uttar Pradesh,133.0,366.0,48678.0,2218.0,Nov
UM-2020-2983,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-04-2020,Lucknow,Uttar Pradesh,189.0,366.0,69174.0,6060.0,Apr
